content_hash,image_path,dataset,source,generator,label,condition_key,condition_name,logit,base_logit,raw_pred,pred,base_pred,prediction,base_prediction,correct,base_correct,gate_helped,gate_hurt,confidence,semantic_pred,forensic_pred,branch_disagreement,semantic_weight,forensic_weight,predicted_corruption,predicted_severity,attention_entropy,max_tile_attention,reliability
4f8e5e921f105d2509c54f3e5a2cc0b161d864c184c2980e9fbdc74d040c6378,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/real/6806a5969f5f3586_4f8e5e921f10.jpg,sid_set,openimages_v7,none,0,clean,Clean,-41.865291595458984,-12.714398384094238,6.578621178374045e-19,6.510318780783564e-05,0.05081140622496605,0,0,True,True,False,False,0.9999348968121922,1.3779351660559421e-17,0.4253357946872711,0.4253357946872711,0.7428448796272278,0.25715509057044983,jpeg,0.46715277433395386,0.9959700107574463,0.20651504397392273,0.9945925464771289
1756a8b8088d788c47218a92e1563948d643054e119f88ffd81c652359df7603,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/real/8956f3677722b225_1756a8b8088d.jpg,sid_set,openimages_v7,none,0,clean,Clean,-26.047130584716797,-12.065226554870605,4.873880812827913e-12,0.002479181857779622,0.05852383375167847,0,0,True,True,False,False,0.9975208181422204,1.0718254117635193e-14,0.08982328325510025,0.08982328325508954,0.5427895784378052,0.4572104513645172,jpeg,0.3165070712566376,0.993151068687439,0.20834755897521973,0.9968832108161962
f7a9ed683a981eb4dcb7023d9cc286faa48002f4248e0993f21e765f4b88c76a,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/full_synthetic/full_synthetic_004871_f7a9ed683a98.png,sid_set,sid_set,flux,1,clean,Clean,19.748645782470703,9.203644752502441,1.0,0.9895134568214417,0.8927493095397949,1,1,True,True,False,False,0.9895134568214417,1.0,0.7174898982048035,0.28251010179519653,0.6627296805381775,0.3372702896595001,resize,0.6231913566589355,0.9949371814727783,0.19817574322223663,0.9942388553752973
1fd0aa9bff2b381560a54815df146093dee699cccc20daef368de007665ddf97,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/full_synthetic/full_synthetic_002492_1fd0aa9bff2b.png,sid_set,sid_set,flux,1,clean,Clean,23.03606414794922,10.883210182189941,1.0,0.995053231716156,0.9245513677597046,1,1,True,True,False,False,0.995053231716156,1.0,0.8193831443786621,0.1806168556213379,0.5828611254692078,0.41713887453079224,resize,0.626526951789856,0.9741202592849731,0.27179616689682007,0.9960738462308004
5cc5af8e95a7e7165c0f47a6b6a1f39df003b045be90029b7c3130bfc1932c1d,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/full_synthetic/full_synthetic_003783_5cc5af8e95a7.png,sid_set,sid_set,flux,1,clean,Clean,25.110090255737305,12.108687400817871,1.0,0.9969256520271301,0.9420250654220581,1,1,True,True,False,False,0.9969256520271301,1.0,0.9739847183227539,0.026015281677246094,0.5123112797737122,0.48768875002861023,resize,0.6837372183799744,0.9739341139793396,0.2230503261089325,0.996700805677417
a5d822d6c01a0266ee1fb553b4fe7fb66ad2822c0eb23aca7435cbfa9e846824,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/full_synthetic/full_synthetic_008057_a5d822d6c01a.png,sid_set,sid_set,flux,1,clean,Clean,22.388500213623047,11.20788860321045,1.0,0.9942623376846313,0.9296033978462219,1,1,True,True,False,False,0.9942623376846313,0.9999912977218628,0.97066330909729,0.029327988624572754,0.5148871541023254,0.48511287569999695,resize,0.6876966953277588,0.9897676706314087,0.1950911283493042,0.995825634017253
d39c81272eae08269c4501abf7cd02559957c5c38efac728e0a2322936a7a6db,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/full_synthetic/full_synthetic_005571_d39c81272eae.png,sid_set,sid_set,flux,1,clean,Clean,22.986753463745117,10.847068786621094,1.0,0.9949969053268433,0.9239687919616699,1,1,True,True,False,False,0.9949969053268433,1.0,0.9632494449615479,0.03675055503845215,0.5212874412536621,0.4787125587463379,color_jitter,0.6679128408432007,0.9653147459030151,0.2430098056793213,0.9964237553901675
8f9b0a1f45a5587f6e706794a21fa08f4e410392d91e92de6e78933883a954c2,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/real/c03504cbdfb09edf_8f9b0a1f45a5.jpg,sid_set,openimages_v7,none,0,clean,Clean,-26.50006866455078,-8.865361213684082,3.0986066577171067e-12,0.002234203740954399,0.11493982374668121,0,0,True,True,False,False,0.9977657962590456,9.139085321852036e-12,0.03331981599330902,0.033319815984169936,0.5200349688529968,0.4799650013446808,jpeg,0.4364207088947296,0.980017900466919,0.24277852475643158,0.9969546233076317
4b43cfd5752c179fff728e75e7bc53118eb41e1cfad8b8c82f59432a1e13a0f4,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/full_synthetic/full_synthetic_002023_4b43cfd5752c.png,sid_set,sid_set,flux,1,clean,Clean,18.4174861907959,8.43059253692627,1.0,0.9858056902885437,0.8744775056838989,1,1,True,True,False,False,0.9858056902885437,1.0,0.9473368525505066,0.05266314744949341,0.5294036865234375,0.4705963432788849,color_jitter,0.6067377328872681,0.9710342884063721,0.2379825860261917,0.9956912353898487
5049f546a93a1b979a91c99e272c8b52edcae7ee896d9967cfe93c7ab3519536,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/real/14437a321e577d94_5049f546a93a.jpg,sid_set,openimages_v7,none,0,clean,Clean,-59.71363067626953,-16.469388961791992,1.166003132129929e-26,1.0687216445148806e-06,0.02205159328877926,0,0,True,True,False,False,0.9999989312783555,9.267615777758365e-19,0.0028337393887341022,0.0028337393887341014,0.5022704005241394,0.4977295994758606,jpeg,0.36869657039642334,0.9984503388404846,0.18313267827033997,0.997337993519224
