content_hash,image_path,dataset,source,generator,label,condition_key,condition_name,logit,base_logit,raw_pred,pred,base_pred,prediction,base_prediction,correct,base_correct,gate_helped,gate_hurt,confidence,semantic_pred,forensic_pred,branch_disagreement,semantic_weight,forensic_weight,predicted_corruption,predicted_severity,attention_entropy,max_tile_attention,reliability
74f5494e76d720ee063b78643dabbf16aefd15844f24b6c9388beb5f26ad2126,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/REAL/0173 (6).jpg,cifake,cifake,unknown,0,clean,Clean,-24.18431854248047,-12.225295066833496,3.1396694272212144e-11,0.0038019486237317324,0.056525856256484985,0,0,True,True,False,False,0.9961980513762683,7.864791717188124e-13,0.019678622484207153,0.019678622483420675,0.5146071314811707,0.48539280891418457,jpeg,0.607718288898468,0.0,1.0,0.9931940043790378
a5544041797249594caa01908f13190aece239f46e2d9d61fcb4e92c3b0d828c,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/REAL/0482 (2).jpg,cifake,cifake,unknown,0,clean,Clean,-24.026939392089844,-12.142182350158691,3.674792067864807e-11,0.003941690549254417,0.05755513161420822,0,0,True,True,False,False,0.9960583094507456,8.674307711736048e-16,0.812521755695343,0.8125217556953421,0.9598990678787231,0.040100909769535065,jpeg,0.5415028929710388,0.0,1.0,0.9384330879973681
1def0d89fbe63f6510e7a525b08820a8e4480633254f71c656ae39acee975535,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/74 (3).jpg,cifake,cifake,unknown,1,clean,Clean,20.605093002319336,9.992466926574707,1.0,0.9913740754127502,0.9089401960372925,1,1,True,True,False,False,0.9913740754127502,0.9999943971633911,0.9946802258491516,0.005314171314239502,0.5011401176452637,0.49885988235473633,crop,0.9618947505950928,0.0,1.0,0.9921947988720363
8aa08cc9d6a3b55dfa7ec10639f01c69d026572a274087ccb974791d8ec24a69,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/23 (5).jpg,cifake,cifake,unknown,1,clean,Clean,25.033071517944336,12.302164077758789,1.0,0.9968708157539368,0.9444106817245483,1,1,True,True,False,False,0.9968708157539368,0.9999998807907104,0.9928439259529114,0.007155954837799072,0.4968278110027313,0.5031722187995911,crop,0.9699917435646057,0.0,1.0,0.9936714832636453
c98d50b3383878316bbc5434052307aa412786d3a9bce8c946f25c3f77af3674,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/235 (7).jpg,cifake,cifake,unknown,1,clean,Clean,24.56583595275879,12.095878601074219,1.0,0.9965167045593262,0.9418637752532959,1,1,True,True,False,False,0.9965167045593262,0.9999998807907104,0.9939753413200378,0.006024539470672607,0.4977877140045166,0.5022122263908386,crop,0.9713771343231201,0.0,1.0,0.9934423505845201
d307c95663cb06717f089b42905d7f734631b615514d87b3e9f666d67f43bac8,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/53 (6).jpg,cifake,cifake,unknown,1,clean,Clean,25.737735748291016,12.617780685424805,1.0,0.9973382353782654,0.9481048583984375,1,1,True,True,False,False,0.9973382353782654,0.9999969005584717,0.9914747476577759,0.0085221529006958,0.5023379921913147,0.4976620078086853,crop,0.9689764976501465,0.0,1.0,0.9922997328376678
4cf9e02e54977d55575fc42ce495403573fd678a30b28e448ee6fdf3c25f1a9a,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/932 (2).jpg,cifake,cifake,unknown,1,clean,Clean,20.10906219482422,9.873013496398926,1.0,0.990340530872345,0.906637966632843,1,1,True,True,False,False,0.990340530872345,0.999990701675415,0.9924557209014893,0.007534980773925781,0.5026703476905823,0.49732962250709534,crop,0.8380188345909119,0.0,1.0,0.9924641498116048
9e85dd0c18d8604e2ad4b758ad27e930fdd6709129ce65b318f319af8813eb83,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/REAL/0526 (3).jpg,cifake,cifake,unknown,0,clean,Clean,-17.216018676757812,-7.329391002655029,3.335631504342018e-08,0.01863352581858635,0.15609300136566162,0,0,True,True,False,False,0.9813664741814137,7.5399331223025e-09,0.14472907781600952,0.1447290702760764,0.5695893168449402,0.4304107427597046,jpeg,0.5392049551010132,0.0,1.0,0.8156181979002622
76e4f3aeaa23b61ea0773bdde793a4b7558314c501589bad684e5d6591becceb,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/799.jpg,cifake,cifake,unknown,1,clean,Clean,22.005645751953125,10.498311042785645,1.0,0.9937368631362915,0.9181320667266846,1,1,True,True,False,False,0.9937368631362915,0.9999985694885254,0.988767683506012,0.011230885982513428,0.5008231997489929,0.4991768002510071,crop,0.9789750576019287,0.0,1.0,0.992405891726221
b4c100eb8fa5c91924234c983a0124107e7c4d88807fb77fd6a26363ca1af9e1,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/REAL/0798 (7).jpg,cifake,cifake,unknown,0,clean,Clean,-22.014892578125,-11.085537910461426,2.7482335851480855e-10,0.0062498836778104305,0.07226259261369705,0,0,True,True,False,False,0.9937501163221896,8.207722695940944e-12,0.007334854453802109,0.007334854445594386,0.5068718791007996,0.49312812089920044,jpeg,0.6945680975914001,0.0,1.0,0.9936558266646947
529c8e35d03bb6bb6e641c11ab1e0362c5e56df1d3f4e9770cae0540732bcbb6,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/REAL/0966 (8).jpg,cifake,cifake,unknown,0,clean,Clean,-20.955249786376953,-10.275495529174805,7.929588097255191e-10,0.007963113486766815,0.08580788969993591,0,0,True,True,False,False,0.9920368865132332,6.250235788998748e-14,0.18265219032764435,0.18265219032758184,0.5892812013626099,0.41071876883506775,jpeg,0.6422727108001709,0.0,1.0,0.9923041345990227
f877d02b960168842e387f39594d5ee2962c666e17c5492e5b9d8f3c966801a1,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/REAL/0547 (8).jpg,cifake,cifake,unknown,0,clean,Clean,-13.258691787719727,-4.903483867645264,1.7451091025577625e-06,0.04509631544351578,0.2443409562110901,0,0,True,True,False,False,0.9549036845564842,1.4982087748194317e-07,0.5759363770484924,0.575936227227615,0.8174241781234741,0.18257585167884827,jpeg,0.18538203835487366,0.0,1.0,0.9459613164346723
28362facc5c9617f98f1c06716f8eb72c0aae593de01753de21bd319be731cdd,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/291 (10).jpg,cifake,cifake,unknown,1,clean,Clean,-0.16755545139312744,0.7107121348381042,0.4582088887691498,0.49035632610321045,0.5408192276954651,0,1,False,True,False,True,0.5096436738967896,0.0013399738818407059,0.9833736419677734,0.9820336680859327,0.5154405832290649,0.48455941677093506,crop,0.6631249785423279,0.0,1.0,1.0819153869947786e-14
e10ae05b9a5708902e2204d7f3ecbde5a3538542f67372287a9b4196c3a40cba,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/REAL/0565.jpg,cifake,cifake,unknown,0,clean,Clean,-17.549686431884766,-7.82751989364624,2.389285569392996e-08,0.017279386520385742,0.1415732353925705,0,0,True,True,False,False,0.9827206134796143,1.1796918997220018e-10,0.4253738522529602,0.425373852134991,0.7275289297103882,0.2724710702896118,jpeg,0.4967247545719147,0.0,1.0,0.9435402357613827
a163cfa65dd56780da815e83adfd64922815ef7f01e42382a4a328838c429acf,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/528 (6).jpg,cifake,cifake,unknown,1,clean,Clean,19.125362396240234,8.629669189453125,1.0,0.9879146814346313,0.8794231414794922,1,1,True,True,False,False,0.9879146814346313,0.9998155236244202,0.9795515537261963,0.020263969898223877,0.5077492594718933,0.4922507703304291,crop,0.9644576907157898,0.0,1.0,0.9902425332029217
4713e4e67d617656414161f222982fa4b9c8d20b562b8be3339a66ce3c97b99b,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/645.jpg,cifake,cifake,unknown,1,clean,Clean,22.782272338867188,10.666626930236816,1.0,0.9947570562362671,0.9209982752799988,1,1,True,True,False,False,0.9947570562362671,0.9999997615814209,0.9797525405883789,0.020247220993041992,0.5075069665908813,0.49249306321144104,crop,0.9226384162902832,0.0,1.0,0.9921151731083788
5dce1d1a3d14d3bf10660e36194e7f03eefac399a2bca74ca242a1cc0e6abc54,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/742 (4).jpg,cifake,cifake,unknown,1,clean,Clean,26.88357925415039,13.148972511291504,1.0,0.997954249382019,0.9538032412528992,1,1,True,True,False,False,0.997954249382019,0.9999998807907104,0.9924909472465515,0.0075089335441589355,0.4997076094150543,0.5002924203872681,crop,0.9808845520019531,0.0,1.0,0.9876504528084555
c53a69912580b3908bd56c7cb530bbf871ff53fa86f897248646d341aad8aa8d,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/179 (6).jpg,cifake,cifake,unknown,1,clean,Clean,24.99547576904297,12.178452491760254,1.0,0.996843695640564,0.9428961873054504,1,1,True,True,False,False,0.996843695640564,1.0,0.9908883571624756,0.009111642837524414,0.4976028501987457,0.5023971796035767,crop,0.9679389595985413,0.0,1.0,0.9936191411845066
f83cb5342402b5c12de8c210220f3afe090a8e904586f478634a5ab335232ca8,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/REAL/0977 (2).jpg,cifake,cifake,unknown,0,clean,Clean,-24.270244598388672,-12.331357955932617,2.881155557188375e-11,0.003727746196091175,0.05523749813437462,0,0,True,True,False,False,0.9962722538039088,1.635632649015905e-14,0.10354962199926376,0.1035496219992474,0.5472829937934875,0.45271703600883484,jpeg,0.6415831446647644,0.0,1.0,0.991791671034025
45f2d1c0f1e9ed9e485fea8b66d942717657adff0dde0f32dfbf8d3024deb229,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/REAL/0742 (8).jpg,cifake,cifake,unknown,0,clean,Clean,-25.020343780517578,-13.496222496032715,1.3608264688713678e-11,0.0031383109744638205,0.042798884212970734,0,0,True,True,False,False,0.9968616890255362,4.919809609075891e-14,0.0042874934151768684,0.00428749341512767,0.5062610507011414,0.49373894929885864,jpeg,0.45882993936538696,0.0,1.0,0.9943588186927844
51d174c717c1ca4c00776afb5114b36a879c087c63b4f2a265253b7f00397268,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/REAL/0214 (7).jpg,cifake,cifake,unknown,0,clean,Clean,-17.018789291381836,-6.951726913452148,4.062876968191631e-08,0.019482353702187538,0.16789314150810242,0,0,True,True,False,False,0.9805176462978125,9.425753546565829e-07,0.024343444034457207,0.02434250145910255,0.5160660147666931,0.4839339554309845,jpeg,0.4450151324272156,0.0,1.0,0.9881195075873416
d109309c757c66d7d3109300ad2cd98d76a7f85a9ba9fb5a440708d4afe43282,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/920 (9).jpg,cifake,cifake,unknown,1,clean,Clean,27.540374755859375,13.765331268310547,1.0,0.9982408285140991,0.9596688151359558,1,1,True,True,False,False,0.9982408285140991,0.9999998807907104,0.9908842444419861,0.009115636348724365,0.4998166859149933,0.5001833438873291,crop,0.9392185807228088,0.0,1.0,0.9935649126141025
290929331eb07f4b7db6362321d6b62337363bf0beb12f5beae3545664464fe5,/home/users/nus/e1516774/Techjam/data/raw/CIFAKE/test/FAKE/556 (4).jpg,cifake,cifake,unknown,1,clean,Clean,25.765377044677734,12.279379844665527,1.0,0.9973551034927368,0.9441346526145935,1,1,True,True,False,False,0.9973551034927368,0.9999995231628418,0.9814603328704834,0.0185391902923584,0.5057857036590576,0.49421426653862,crop,0.9675493240356445,0.0,1.0,0.9929173387305947
