content_hash,image_path,dataset,source,generator,label,condition_key,condition_name,logit,base_logit,raw_pred,pred,base_pred,prediction,base_prediction,correct,base_correct,gate_helped,gate_hurt,confidence,semantic_pred,forensic_pred,branch_disagreement,semantic_weight,forensic_weight,predicted_corruption,predicted_severity,attention_entropy,max_tile_attention,reliability
ec55661b00e045517cdfd86d29a368ab815314afcbd35047ea6b93f007c77e4b,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/real/50d92bda1ec9a215_ec55661b00e0.jpg,sid_set,openimages_v7,none,0,clean,Clean,-2.965996742248535,1.894822597503662,0.04898587986826897,0.33560994267463684,0.6073728203773499,0,1,True,False,True,False,0.6643900573253632,0.21432818472385406,0.8802760243415833,0.6659478396177292,0.9863536357879639,0.013646434061229229,jpeg,0.6856240630149841,0.983536958694458,0.21044506132602692,9.343193232069476e-17
dbaebaabb03eb5a4beb4818c34c145d01b078bddd76588b639da8f3aef6d9b1c,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/full_synthetic/full_synthetic_006454_dbaebaabb03e.png,sid_set,sid_set,flux,1,clean,Clean,0.5249598026275635,3.3274965286254883,0.6283068060874939,0.5301812291145325,0.6826885342597961,1,1,True,True,False,False,0.5301812291145325,0.5685186386108398,0.7360633611679077,0.16754472255706787,0.8541842103004456,0.14581580460071564,jpeg,0.5553842782974243,0.9540567994117737,0.2934292256832123,3.1995741355207385e-14
10ddf7bcc7479f0e9c991fddb56450907eb2cb4fd3186738b16b1aef1df515bb,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/full_synthetic/full_synthetic_003061_10ddf7bcc747.png,sid_set,sid_set,flux,1,clean,Clean,2.6355245113372803,4.093384265899658,0.933113157749176,0.6472170352935791,0.7196044921875,1,1,True,True,False,False,0.6472170352935791,0.34696340560913086,0.9528518915176392,0.6058884859085083,0.993952214717865,0.006047791801393032,jpeg,0.7422673106193542,0.9525152444839478,0.2517251968383789,5.427119394926814e-14
30072ac2a18029307d4db14098537340025658143df7e5b2108e71c9c22e785a,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/full_synthetic/full_synthetic_006172_30072ac2a180.png,sid_set,sid_set,flux,1,clean,Clean,2.2465946674346924,4.772940635681152,0.9043563604354858,0.6265110373497009,0.7500667572021484,1,1,True,True,False,False,0.6265110373497009,0.8825019598007202,0.9737235307693481,0.09122157096862793,0.9733161330223083,0.026683872565627098,jpeg,0.670055627822876,0.9808424115180969,0.21691688895225525,9.155952798977595e-14
f0894931a84e73e5a066ff8f2456e1b2c5f3dda50e91f40318ddc8ecc8563a48,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/full_synthetic/full_synthetic_003893_f0894931a84e.png,sid_set,sid_set,flux,1,clean,Clean,3.376439094543457,1.4339791536331177,0.9669600129127502,0.6851246953010559,0.5818015336990356,1,1,True,True,False,False,0.6851246953010559,0.9685413241386414,0.4821268916130066,0.48641443252563477,0.7335755228996277,0.2664244771003723,clean,0.5745047926902771,0.9750807285308838,0.2419441193342209,3.0535684533822027e-13
bb3709341771dc7b440d19f186e2f673963545566f78d7aef4698838abfb11db,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/full_synthetic/full_synthetic_004826_bb3709341771.png,sid_set,sid_set,flux,1,clean,Clean,5.3558244705200195,5.196577548980713,0.9953016042709351,0.7743741869926453,0.7679034471511841,1,1,True,True,False,False,0.7743741869926453,0.9757894277572632,0.9165927171707153,0.05919671058654785,0.9545825719833374,0.045417431741952896,resize,0.7253462076187134,0.9451159238815308,0.27556100487709045,1.080271957304729e-10
b26b2e151614c59f78c9c65eaea90a5352501625f2ec356ba60be528882f11e6,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/full_synthetic/full_synthetic_000659_b26b2e151614.png,sid_set,sid_set,flux,1,clean,Clean,6.737202167510986,5.661325931549072,0.9988154172897339,0.8250925540924072,0.7864266037940979,1,1,True,True,False,False,0.8250925540924072,0.9621228575706482,0.9499596357345581,0.012163221836090088,0.5665130615234375,0.4334869086742401,resize,0.7528893947601318,0.943405270576477,0.27462512254714966,7.090591956880482e-10
089359807414fd32b1a027297334c11f13e22dab07a4d1c35b3e85a7db1b827f,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/real/ea8ea80a349df2bc_089359807414.jpg,sid_set,openimages_v7,none,0,clean,Clean,9.533549308776855,5.110085487365723,0.9999276399612427,0.8998083472251892,0.7643351554870605,1,1,False,False,False,False,0.8998083472251892,0.9614783525466919,0.8818661570549011,0.07961219549179077,0.6596521735191345,0.3403477966785431,jpeg,0.5432445406913757,0.9832385778427124,0.23243564367294312,1.5144432283779531e-09
c6047d583ca17cd9112d5182825f3f3765491598ad63695fb0e93fc0d1739d6e,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/full_synthetic/full_synthetic_007179_c6047d583ca1.png,sid_set,sid_set,flux,1,clean,Clean,3.266815662384033,4.352818012237549,0.9632726907730103,0.6796542406082153,0.7314978241920471,1,1,True,True,False,False,0.6796542406082153,0.9687721729278564,0.608475387096405,0.3602967858314514,0.8060555458068848,0.19394446909427643,resize,0.7228513360023499,0.9558612108230591,0.31288769841194153,3.476788287658499e-08
e2581773005936f12ce0af2b23d0d833dace8a858213d687351742858b472fc2,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/real/436d1b6f16686dea_e25817730059.jpg,sid_set,openimages_v7,none,0,clean,Clean,-6.080276012420654,-0.5139452815055847,0.00228232447989285,0.19781899452209473,0.4704505205154419,0,0,True,True,False,False,0.8021810054779053,0.08838915079832077,0.040413156151771545,0.047975994646549225,0.524253249168396,0.475746750831604,jpeg,0.35796090960502625,0.9872978329658508,0.24491532146930695,5.456653162685688e-07
4a0d599c81f3ac346ac9c66b6d89ecc8256cd79870e26fb18d10e94520024d91,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/full_synthetic/full_synthetic_003725_4a0d599c81f3.png,sid_set,sid_set,flux,1,clean,Clean,15.049077987670898,7.834970951080322,0.9999997615814209,0.969676673412323,0.8586351871490479,1,1,True,True,False,False,0.969676673412323,0.9998359680175781,0.7702459096908569,0.2295900583267212,0.6388676166534424,0.36113232374191284,resize,0.6811140775680542,0.9478224515914917,0.29343241453170776,1.4663359995321991e-06
6e3a461667817f8ce4bb43f8feec3f78f3a662edf96906f4669e0ff7d4afabb2,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/real/1eca17874dbf5e85_6e3a46166781.jpg,sid_set,openimages_v7,none,0,clean,Clean,-10.90282154083252,-2.7559163570404053,1.8405888113193214e-05,0.07513427734375,0.34647977352142334,0,0,True,True,False,False,0.92486572265625,0.0014009377919137478,0.024142766371369362,0.022741828579455614,0.5183660984039307,0.48163390159606934,jpeg,0.4258536398410797,0.9975143074989319,0.189395472407341,1.960399575409657e-06
49182a7f83d80c0930dada9c0e82132e9f0025377d2a867d7f4bc5ec944bc0b5,/home/users/nus/e1516774/Techjam/data/processed/sid_set/validation/full_synthetic/full_synthetic_008529_49182a7f83d8.png,sid_set,sid_set,flux,1,clean,Clean,13.572114944458008,6.143470287322998,0.9999986886978149,0.9579112529754639,0.8044798374176025,1,1,True,True,False,False,0.9579112529754639,0.9875170588493347,0.9260200262069702,0.0614970326423645,0.5726826786994934,0.4273172914981842,color_jitter,0.5380104184150696,0.978604257106781,0.26896992325782776,2.7313868879743447e-06
